player_id,player_name,primary_position,team_name,competition_name,cluster,pca_x,pca_y,tsne_x,tsne_y
38237,Gabriel Alejandro Paletta,0,AC Milan,Serie A,2,-0.709722265718877,0.8154085721163674,-5.257108,10.543076
6969,Juan Guilherme Nunes Jesus,Left Back,Inter Milan,Serie A,7,0.7402372915519437,2.4554803647227907,4.6965976,44.892647
6984,Danilo D''Ambrosio,0,Inter Milan,Serie A,1,1.330738740313649,1.4673937105163597,28.037222,24.447487
6999,Davide Santon,Right Back,Inter Milan,Serie A,7,0.37340839417657756,2.28654599184913,7.023717,48.574993
7001,Samir Handanovič,Goalkeeper,Inter Milan,Serie A,0,-4.449155934939103,0.7219679499514084,-70.68623,0.11873084
7165,Rodrigo Sebastián Palacio,Right Center Forward,Inter Milan,Serie A,4,1.144309814286034,-1.594886666728358,25.35311,-27.989893
7962,Andrea Ranocchia,0,Inter Milan,Serie A,2,-0.1622108461142231,1.5872192460692758,-9.214612,30.061815
8851,Saphir Sliti Taïder,0,Inter Milan,Serie A,1,1.0970087111431654,1.1325027553295437,18.966057,38.10892
12255,Federico Dimarco,0,Inter Milan,Serie A,2,-1.9511621264389774,1.6178741112917787,-50.953003,11.968039
25345,Anderson Hernanes de Carvalho Andrade,Right Center Midfield,Inter Milan,Serie A,7,3.3665684046790907,0.927863821180369,29.104647,62.600155
6941,Jasmin Kurtič,Left Center Midfield,Atalanta,Serie A,2,0.28928597470142886,-0.5486289928343165,-0.0923363,-31.684484
6952,Alberto Grassi,0,Atalanta,Serie A,2,-1.0046044492976107,-0.16164850679637877,-21.712107,-0.048494667
6992,Andrea Masiello,Right Back,Atalanta,Serie A,1,-0.023037082999883995,1.9920352979140061,-6.0368137,30.418089
7157,Marco Sportiello,Goalkeeper,Atalanta,Serie A,0,-4.203187694150259,0.21509683926439124,-42.69312,42.98782
8184,Marco D''Alessandro,Right Midfield,Atalanta,Serie A,4,0.9097955834317477,-2.007777234991607,23.22071,-33.826202
8657,Andrea Conti,0,Atalanta,Serie A,2,0.29981030896939,0.5208583721011533,5.921679,19.815842
11722,Boukary Dramé,Left Back,Atalanta,Serie A,7,0.8902139249463099,1.7261230401397991,1.8536589,35.28524
12759,Maximiliano Nicol Moralez,Right Wing,Atalanta,Serie A,4,1.998368678125171,-0.38994978549071635,34.309887,-23.475567
31231,Davide Brivio,0,Atalanta,Serie A,7,-0.253024100564922,2.002149428222419,11.104203,44.331837
35923,Carlos Emilio Carmona Tello,Right Center Midfield,Atalanta,Serie A,1,0.9102910235774322,1.4181350327384645,28.103094,18.182697
36770,Mauricio Ricardo Pinilla Ferreira,Center Forward,Atalanta,Serie A,6,-0.37031604297536375,-4.118345000303528,-10.669407,-55.53948
40333,Cristian Raimondi,0,Atalanta,Serie A,1,2.3089378354527117,-0.006070027790662433,45.94157,12.718133
40426,Guglielmo Stendardo,Right Center Back,Atalanta,Serie A,2,-0.32803742814202175,0.5285025190719517,-2.060303,16.222672
40455,Giulio Migliaccio,Left Defensive Midfield,Atalanta,Serie A,6,0.8113805879303831,-0.7970189125788731,-24.218536,-51.385723
41067,Davide Bassi,0,Atalanta,Serie A,0,-4.73258661121755,0.28096145204283884,-79.92452,-22.421026
45590,Nicolò Cherubin,Left Center Back,Atalanta,Serie A,2,-2.1453698985892853,-0.21406482928136236,-36.33171,-1.2192932
49439,Germán Gustavo Denis,Center Forward,Atalanta,Serie A,6,-0.421156495290124,-4.185727469387126,-10.017608,-58.95916
386607,Gianpaolo Bellini,0,Atalanta,Serie A,2,-0.4292310975552603,1.498991240809876,-3.1676087,34.957504
4369,Issa Cissokho,Right Wing Back,Genoa,Serie A,7,0.19357560896470002,2.313554280711118,1.3088694,44.845375
7176,Sebastian De Maio,Right Center Back,Genoa,Serie A,2,0.034790585276180924,1.2186918782083151,-5.69802,27.78137
7467,Nicolás Andrés Burdisso,Center Back,Genoa,Serie A,2,-0.9081247362622227,1.3403585611467097,-19.126522,25.244535
30772,Panagiotis Tachtsidis,Right Center Forward,Genoa,Serie A,7,3.0770929961130835,-0.30900099814695287,33.847706,30.975094
38312,Eugenio Lamanna,Goalkeeper,Genoa,Serie A,0,-4.601217399178283,0.5067958412579439,-71.165504,-4.642377
40457,Giovanni Marchese,Left Center Back,Genoa,Serie A,2,-1.2127215169956793,1.629819069023423,-35.850445,14.542756
7461,Luca Rigoni,Left Defensive Midfield,Palermo,Serie A,6,0.6134514571848021,-1.125749775576611,-0.11410722,-33.288746
8102,Edoardo Goldaniga,0,Palermo,Serie A,1,-0.8462799612321176,-0.1186676630583764,-3.629281,10.340869
10032,Achraf Lazaar,Left Wing Back,Palermo,Serie A,1,1.7082614056969148,0.4899561385499443,34.070087,-14.6454315
23329,Abdelhamid El Kaoutari,Left Center Back,Palermo,Serie A,2,-0.8666799511823575,1.1664799791606588,-10.700957,12.509079
24061,Aljaž Struna,0,Palermo,Serie A,1,-0.08419276892464159,1.1965675612020539,0.26886725,21.340233
28974,Fabio Daprelà,Left Wing Back,Palermo,Serie A,1,0.6515087531185944,1.3597032980027872,10.912212,6.463522
30704,Gastón Brugman,0,Palermo,Serie A,7,1.9658083785353468,1.5016411161360625,27.550581,38.342445
30735,Mato Jajalo,Right Defensive Midfield,Palermo,Serie A,2,-0.021068719068395192,1.0769500671059502,0.5434329,32.34507
30769,Andrea Rispoli,Right Wing Back,Palermo,Serie A,2,-0.1108687973224336,1.0418049476792326,-9.162418,17.251175
30928,Roberto Vitiello,Right Center Back,Palermo,Serie A,2,-0.8318888278394208,1.3687802360050954,-31.609045,9.0707035
34315,Simone Colombi,0,Palermo,Serie A,0,-5.18710225750213,-0.4283245262673594,-71.6365,-25.135206
40349,Ivaylo Chochev,Left Center Midfield,Palermo,Serie A,1,1.228509935497411,0.23109806068370206,20.430824,21.319675
40350,Siniša Anđelković,0,Palermo,Serie A,1,-0.9874234475264052,0.5241720325430989,-3.487845,4.721484
7079,Kamil Wilczek,Center Forward,Carpi,Serie A,6,0.003831018195462641,-3.945548491236436,-14.531948,-35.682034
7114,Gaetano Letizia,Right Back,Carpi,Serie A,1,2.2538810566505285,0.9836794124851848,40.144264,15.265848
7696,Ryder Matos Santos,Right Midfield,Carpi,Serie A,6,0.13403229560636715,-2.3432067366180855,4.1266236,-41.252403
7793,Kevin Lasagna,Center Forward,Carpi,Serie A,6,0.45737243235047875,-4.54424494700401,-12.329756,-57.948025
8278,Nicolás Federico Spolli,Right Center Back,Carpi,Serie A,2,-1.7376965820390153,0.6096534934249502,-23.526167,24.30408
11499,Riccardo Gagliolo,Left Back,Carpi,Serie A,1,0.4557415972293944,0.7787127238393148,1.3554909,7.373643
11502,Antonio Di Gaudio,Left Midfield,Carpi,Serie A,4,0.0739113812226231,-2.8728805900012477,12.1573715,-36.498512
28442,Matteo Fedele,0,Carpi,Serie A,1,1.8589367239270977,-0.11840324249346994,34.54231,4.7173223
31572,Luca Marrone,Left Defensive Midfield,Carpi,Serie A,1,1.0466799813811214,1.0024866424401813,19.102995,37.31612
