player_id,player_name,primary_position,team_name,competition_name,goals_per90_scaled,assists_per90_scaled,shots_per90_scaled,shots_on_target_per90_scaled,xg_per90_scaled,passes_attempted_per90_scaled,passes_completed_per90_scaled,progressive_passes_per90_scaled,dribbles_attempted_per90_scaled,dribbles_completed_per90_scaled,carries_per90_scaled,tackles_per90_scaled,tackles_won_per90_scaled,interceptions_per90_scaled,pressures_per90_scaled,aerial_duels_per90_scaled,aerial_duels_won_per90_scaled,duels_per90_scaled,duels_won_per90_scaled,pass_accuracy_scaled,dribble_success_rate_scaled,tackle_success_rate_scaled,aerial_success_rate_scaled,duel_success_rate_scaled
8557,Martin Harnik,Right Center Forward,VfB Stuttgart,1. Bundesliga,0.4106,-0.4748,1.6686,2.2822,2.1997,-0.5997,-0.7296,-0.8575,0.3709,0.2787,-0.3681,-0.1556,0.0036,-0.4533,0.8842,2.4073,0.0,1.7468,0.0036,-0.9355,0.1621,0.2939,0.0,-0.4334
8956,Timo Baumgartl,Right Center Back,VfB Stuttgart,1. Bundesliga,-0.4794,-0.1379,-0.5682,-0.6,-0.2823,0.0461,0.1217,0.3445,-0.8744,-0.8806,-0.58,0.1947,0.1483,-0.3755,-0.2061,0.6619,0.0,0.6399,0.1483,0.4831,-1.3986,0.1597,0.0,-0.0962
8959,Christian Gentner,Left Defensive Midfield,VfB Stuttgart,1. Bundesliga,0.4106,0.3113,0.6224,0.7632,0.4178,0.6355,0.4542,0.3461,-0.3089,-0.1148,0.3285,0.3289,0.5617,0.1688,1.0756,-0.1327,0.0,0.1139,0.5617,-0.078,0.7361,0.4807,0.0,0.5489
9409,Daniel Ginczek,Left Center Forward,VfB Stuttgart,1. Bundesliga,1.6468,0.3113,1.38,1.5033,2.8361,-0.8083,-0.9827,-1.1883,0.9554,1.0976,-0.7845,-1.2663,-0.9267,-0.9976,0.9436,2.7134,0.0,1.2409,-0.9267,-1.4966,0.4521,-1.0382,0.0,-0.9172
9728,Florian Klein,Right Back,VfB Stuttgart,1. Bundesliga,-0.4794,-0.1379,-0.2345,-0.5026,-0.4732,-0.1255,-0.1862,-0.2264,-0.5249,-0.3488,-0.7625,0.5078,0.231,0.4577,0.3539,0.4144,0.0,0.6549,0.231,-0.1521,0.8437,0.0255,0.0,-0.0449
10332,Odisseas Vlachodimos,0,VfB Stuttgart,1. Bundesliga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.8401,-0.8864,-0.6568,-0.9506,-0.8806,-1.2561,-1.3707,-0.9267,-1.1531,-1.8254,-1.0054,0.0,-1.6943,-0.9267,-0.8297,-1.3986,-1.0382,0.0,-0.9172
11395,Lukas Rupp,Right Defensive Midfield,VfB Stuttgart,1. Bundesliga,0.559,0.7044,0.5683,0.5295,0.4178,0.1653,0.1266,-0.1934,0.3518,0.4807,0.3731,0.8581,0.479,0.2244,1.7651,0.4404,0.0,0.9204,0.479,0.1231,0.47,0.0591,0.0,0.0431
35496,Jan Kliment,Left Center Forward,VfB Stuttgart,1. Bundesliga,2.3884,-0.4748,0.6224,2.6522,-0.3459,-0.8838,-0.7767,-1.0277,0.8855,0.3531,-0.2863,0.3512,1.4713,-1.1531,0.9912,4.6412,0.0,3.8055,1.4713,-0.0039,-0.2027,1.3576,0.0,-0.1475
40470,Georg Niedermeier,0,VfB Stuttgart,1. Bundesliga,0.4601,-0.1379,-0.3697,-0.1131,-0.0914,0.05,0.192,0.5051,-0.9506,-0.8806,-0.3764,-0.3867,-0.2858,0.2466,-0.8766,0.1799,0.0,-0.1215,-0.2858,0.7372,-1.3986,0.1022,0.0,-0.1842
8231,Yannick Gerhardt,Left Center Midfield,FC Köln,1. Bundesliga,-0.0344,0.7606,0.1263,-0.0352,-0.0914,-0.1334,-0.0554,0.0434,0.2756,0.1404,0.1256,0.4631,0.3343,0.1577,1.3455,0.2516,0.0,0.5046,0.3343,0.409,0.0963,0.1597,0.0,0.109
8397,Kevin Vogt,Left Defensive Midfield,FC Köln,1. Bundesliga,-0.4794,0.1429,-0.5411,-0.4052,-0.5368,0.9561,1.0089,1.3081,-0.5376,-0.4765,0.5904,-0.2376,0.0863,-0.431,0.8735,0.5186,0.0,0.2391,0.0863,0.7372,0.3444,0.4999,0.0,0.0138
8821,Timo Horn,Goalkeeper,FC Köln,1. Bundesliga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.593,-0.8048,-0.5082,-0.9506,-0.8806,-1.3765,-1.3707,-0.9267,-1.1531,-1.8254,-1.0054,0.0,-1.6943,-0.9267,-1.3378,-1.3986,-1.0382,0.0,-0.9172
8822,Simon Zoller,Right Midfield,FC Köln,1. Bundesliga,1.6962,-0.0817,0.92,1.5812,0.9905,-1.258,-1.1254,-1.1008,-0.3407,-0.4871,-0.9699,-0.8191,-0.782,-0.831,0.3052,1.0592,0.0,0.2642,-0.782,-0.3003,-0.2475,-0.559,0.0,-0.7779
8823,Marcel Risse,Right Midfield,FC Köln,1. Bundesliga,-0.0344,0.8729,0.2977,0.3543,-0.3459,0.419,-0.0702,0.0828,0.6314,0.6722,0.283,0.7761,1.0785,0.2688,0.1137,-0.6667,0.0,0.0087,1.0785,-1.2214,0.3504,0.5766,0.0,1.1793
8825,Miloš Jojić,Right Center Midfield,FC Köln,1. Bundesliga,1.3995,-0.4748,1.9482,2.5743,0.7996,0.1613,-0.0941,-0.3107,0.7203,0.5233,0.3519,0.314,-0.1411,-0.531,2.2027,0.7075,0.0,0.7551,-0.1411,-0.6603,0.0963,-0.238,0.0,-0.3528
8826,Leonardo Bittencourt,Left Midfield,FC Köln,1. Bundesliga,0.0645,0.3675,0.442,0.6269,0.4814,-0.1645,-0.2459,-0.3155,0.5806,0.3425,0.3444,0.8209,0.417,0.08,2.0124,0.486,0.0,0.9254,0.417,-0.2686,0.0245,0.0207,0.0,-0.0082
8827,Matthias Lehmann,Center Defensive Midfield,FC Köln,1. Bundesliga,-0.4794,-0.1379,-0.5321,-0.4052,-0.5368,0.2885,0.4071,0.5132,-0.8108,-0.7104,-0.1947,-0.2749,-0.5959,-0.12,0.3896,-0.3997,0.0,-0.4922,-0.5959,0.7372,0.7361,-0.5159,0.0,-0.4261
8828,Dominique Heintz,Left Center Back,FC Köln,1. Bundesliga,-0.1827,-0.4748,-0.6584,-0.5416,-0.5368,0.4733,0.5794,0.9323,-0.5503,-0.4126,0.3436,0.0531,0.3136,0.1022,-0.4438,-0.1262,0.0,-0.0614,0.3136,0.7583,0.6942,0.452,0.0,0.4242
8829,Frederik Hillesborg Sørensen,Right Center Back,FC Köln,1. Bundesliga,-0.4794,0.1429,-0.7486,-0.5026,-0.5368,0.6143,0.4796,0.8504,-0.6774,-0.5934,0.0037,0.3885,-0.0378,0.3355,-0.4522,0.3623,0.0,0.5397,-0.0378,0.049,0.47,-0.1661,0.0,-0.2135
9459,Paweł Olkowski,Right Back,FC Köln,1. Bundesliga,-0.4794,-0.4748,-0.3968,-0.3858,-0.5368,0.4779,0.1801,0.1671,-0.0294,-0.3382,0.0491,0.0903,-0.3892,0.2688,-0.1288,-0.1131,0.0,-0.0263,-0.3892,-0.5438,-0.3432,-0.4153,0.0,-0.3528
10902,Philipp Hosiner,0,FC Köln,1. Bundesliga,0.3117,-0.4748,0.7847,1.4448,1.6906,-0.9831,-0.9454,-1.0775,-0.0421,-0.0298,-0.6966,-0.424,-0.5959,-1.1531,0.1982,2.1012,0.0,1.3361,-0.5959,-0.5438,0.2637,-0.4392,0.0,-0.7266
10918,Dušan Švento,0,FC Köln,1. Bundesliga,1.4984,-0.4748,0.1534,0.0621,0.2268,-0.9474,-1.0621,-1.0109,0.0786,0.4063,-0.5255,-1.3707,-0.9267,-1.1531,-0.2893,1.6258,0.0,0.3293,-0.9267,-1.4119,0.8437,-1.0382,0.0,-0.9172
23486,Anthony Modeste,Center Forward,FC Köln,1. Bundesliga,1.8445,0.0306,2.2007,2.2238,2.5815,-1.3222,-1.3145,-1.3152,-0.1564,-0.4445,-1.2327,-1.1172,-0.6579,-0.9754,-0.4498,2.0556,0.0,0.8352,-0.6579,-1.3696,-0.4269,0.7059,0.0,-0.7339
25002,Thomas Kessler,0,FC Köln,1. Bundesliga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.8176,-0.9328,-0.603,-0.3153,0.183,-1.6173,-1.3707,-0.9267,-1.1531,-1.8254,-1.0054,0.0,-1.6943,-0.9267,-1.179,1.5912,-1.0382,0.0,-0.9172
8235,Maximilian Arnold,Left Defensive Midfield,Wolfsburg,1. Bundesliga,0.114,-0.0256,0.0812,0.1595,-0.2186,1.011,1.1537,1.2334,-0.5376,-0.3169,1.2991,-0.1035,-0.3479,-0.0311,0.6404,-0.0545,0.0,-0.1115,-0.3479,1.0018,1.0291,-0.238,0.0,-0.2575
8239,Robin Knoche,0,Wolfsburg,1. Bundesliga,0.0151,-0.4748,-0.6584,-0.5221,-0.155,1.7634,1.9594,2.3897,-0.8235,-0.7743,1.561,0.0754,-0.5132,0.4355,-0.552,0.2581,0.0,0.2442,-0.5132,1.2453,0.0963,-0.5351,0.0,-0.5287
8308,Aaron Hunt,Center Attacking Midfield,Wolfsburg,1. Bundesliga,-0.2322,0.4236,0.1804,0.3932,-0.0277,0.3805,0.1885,0.0739,0.2692,0.502,0.3852,-0.2898,0.2516,-0.7532,0.3872,0.714,0.0,0.3544,0.2516,-0.2686,0.6225,0.8449,0.0,0.1017
8386,Max Kruse,Center Attacking Midfield,Wolfsburg,1. Bundesliga,0.6084,0.9852,1.1094,1.4448,0.9269,0.1461,0.2033,0.1607,0.3264,0.4276,0.5548,-1.0949,-0.6993,-1.0754,-0.3903,0.3232,0.0,-0.4871,-0.6993,0.4619,0.4282,0.3993,0.0,-0.58
8516,Ronaldo Aparecido Rodrigues,Right Center Back,Wolfsburg,1. Bundesliga,-0.4794,-0.4748,0.6314,0.0232,-0.155,1.5084,1.674,2.0621,-0.7092,-0.4765,1.1908,-0.178,-0.2031,0.5021,-0.7851,0.1474,0.0,-0.0063,-0.2031,1.1501,1.5912,0.0016,0.0,-0.1622
8521,Daniel Caligiuri,0,Wolfsburg,1. Bundesliga,0.0151,0.929,0.8929,1.3085,0.1632,0.1554,0.1527,0.0771,2.5628,1.9059,1.3172,0.5078,0.1896,-0.0533,0.7641,0.5056,0.0,0.73,0.1896,0.2502,0.0156,-0.0032,0.0,-0.0962
10594,Bas Dost,Center Forward,Wolfsburg,1. Bundesliga,2.1412,0.6482,1.4972,1.2111,2.5815,-0.8686,-0.7106,-0.8366,-0.7854,-0.7423,-1.0759,-1.2738,-0.782,-1.0087,-0.6103,1.1438,0.0,0.0238,-0.782,0.3031,0.0963,1.3576,0.0,-0.7779
10790,Adelino André Vieira Freitas,Right Back,Wolfsburg,1. Bundesliga,-0.2322,0.8729,0.2616,0.1206,-0.155,1.4945,1.2262,1.1619,0.1676,0.3318,1.5224,0.4705,0.1483,0.3799,-0.1549,0.1083,0.0,0.3994,0.1483,0.0914,0.5418,-0.0224,0.0,-0.0009
20200,Nicklas Bendtner,Center Forward,Wolfsburg,1. Bundesliga,1.6468,-0.4748,0.8298,0.1206,2.0724,-1.109,-1.0523,-1.0012,-0.8108,-0.8806,-0.7527,-0.8862,-0.9267,-1.1531,-0.0943,2.3878,0.0,1.2459,-0.9267,-0.6073,-1.3986,-1.0382,0.0,-0.9172
23266,Christian Träsch,Left Defensive Midfield,Wolfsburg,1. Bundesliga,-0.4794,-0.2502,-0.6223,-0.6389,-0.6005,2.3807,2.1155,2.2138,0.2375,0.183,1.7404,0.8358,0.5204,0.2466,0.3385,-0.2695,0.0,0.3544,0.5204,0.3878,0.2009,0.0878,0.0,0.329
40469,Marcel Schäfer,0,Wolfsburg,1. Bundesliga,-0.1333,1.0975,-0.1894,-0.0547,-0.2823,0.9157,0.7797,0.966,-0.3407,-0.519,0.3921,-0.2376,-0.0791,-0.8421,-0.5485,-0.1522,0.0,-0.2818,-0.0791,0.1972,-0.3312,0.2699,0.0,0.153
7846,Luc Castaignos,Left Center Forward,Eintracht Frankfurt,1. Bundesliga,1.3995,0.0867,0.5322,0.588,0.736,-1.2852,-1.2077,-1.4404,-0.0357,0.2361,-0.9268,-0.7967,-0.3272,-0.831,1.0126,2.0556,0.0,1.0406,-0.3272,-0.7556,0.7929,0.7586,0.0,-0.5287
8320,Gian-Luca Waldschmidt,Left Center Forward,Eintracht Frankfurt,1. Bundesliga,-0.4794,1.7152,0.8028,0.0427,0.545,-0.7672,-0.6804,-1.0269,1.7432,0.7573,0.1241,-0.506,-0.9267,-0.2977,0.5584,1.756,0.0,1.0105,-0.9267,-0.0039,-0.3103,-1.0382,0.0,-0.9172
8504,Bastian Oczipka,Left Back,Eintracht Frankfurt,1. Bundesliga,-0.4794,-0.0817,-0.6403,-0.5221,-0.6005,1.0495,0.8529,0.7187,0.5107,0.6828,0.5753,-0.0066,-0.3065,0.591,-0.514,-0.5039,0.0,-0.392,-0.3065,0.0808,0.5089,-0.2524,0.0,-0.0742
8812,Marco Russ,Right Defensive Midfield,Eintracht Frankfurt,1. Bundesliga,0.0645,-0.0256,-0.1803,0.1011,0.0359,-0.0142,0.0732,0.1984,-0.563,-0.519,-0.4733,-0.3718,-0.6993,-0.0089,-0.7863,0.8442,0.0,0.3994,-0.6993,0.5043,0.2817,-0.6261,0.0,-0.7119
9134,Aleksandar Ignjovski,Left Midfield,Eintracht Frankfurt,1. Bundesliga,-0.4794,-0.0817,-0.3427,-0.5805,-0.3459,0.1693,-0.0821,-0.0401,0.6441,0.2999,0.2202,1.1041,0.293,0.8132,0.9983,0.2451,0.0,0.9304,0.293,-0.6391,-0.0801,-0.1853,0.0,-0.0889
9148,Johannes Flum,0,Eintracht Frankfurt,1. Bundesliga,-0.4794,3.1751,0.2345,-0.7168,-0.2186,0.8435,0.4107,-0.0096,-0.9506,-0.8806,1.0038,-0.4016,1.7607,-0.431,2.0445,0.2646,0.0,-0.0614,1.7607,-0.7026,-1.3986,3.7533,0.0,2.0149
21156,Stefan Aigner,Right Midfield,Eintracht Frankfurt,1. Bundesliga,0.0645,0.5921,0.5502,0.4516,0.4814,-0.7182,-0.6811,-0.9161,0.193,-0.168,-0.4521,-0.0289,0.0036,-0.6088,0.323,0.7986,0.0,0.5898,0.0036,-0.2262,-0.2774,0.1597,0.0,-0.1988
36359,Carlos Augusto Zambrano Ochandarte,Right Center Back,Eintracht Frankfurt,1. Bundesliga,-0.4794,-0.4748,-0.7395,-0.6389,-0.5368,0.2653,0.4542,0.7219,-0.563,-0.3276,0.1384,-0.2004,0.1483,0.4021,-0.4926,-0.0415,0.0,-0.1666,0.1483,0.9701,1.1636,0.5574,0.0,0.3363
155655,Václav Kadlec,0,Eintracht Frankfurt,1. Bundesliga,-0.4794,-0.4748,0.5412,-0.7168,1.2451,-1.7905,-1.3904,-1.2574,0.0914,-0.8806,-0.9942,-0.1482,-0.9267,-0.2422,1.3942,1.6648,0.0,1.1808,-0.9267,1.637,-1.3986,-1.0382,0.0,-0.9172
400619,Stefan Reinartz,Left Defensive Midfield,Eintracht Frankfurt,1. Bundesliga,-0.0838,-0.0256,-0.3968,-0.4247,-0.4096,1.5846,1.6255,1.5706,-0.6647,-0.5615,1.3066,-0.0215,-0.6166,0.6021,0.3753,0.4144,0.0,0.3043,-0.6166,0.8642,0.5956,-0.6405,0.0,-0.6386
400621,Tohouri Zahoui Constant Djakpa,0,Eintracht Frankfurt,1. Bundesliga,-0.4794,-0.4748,-0.505,-0.4831,-0.5368,0.6633,0.1962,0.1783,-0.1183,-0.4977,0.2255,-0.3047,-0.4305,0.5688,-0.4189,0.0822,0.0,-0.1365,-0.4305,-0.9355,-0.5824,-0.238,0.0,-0.3528
8576,Mitchell Weiser,Right Midfield,Hertha Berlin,1. Bundesliga,-0.1333,0.3113,-0.4058,-0.3858,-0.2823,0.3925,0.2279,0.0852,1.2667,1.0976,0.5071,0.4556,0.293,0.0355,0.5988,0.3883,0.0,0.6048,0.293,-0.1733,0.2009,0.107,0.0,0.0211
8883,Johannes van den Bergh,0,Hertha Berlin,1. Bundesliga,-0.4794,1.7152,-0.5862,0.0427,-0.5368,-0.0778,-0.1996,-0.4223,-0.455,-0.4658,-0.1167,-0.2078,-0.9267,-0.7199,0.9995,0.2646,0.0,0.0638,-0.9267,-0.3533,0.0963,-1.0382,0.0,-0.9172
33459,Alexander Baumjohann,Left Center Forward,Hertha Berlin,1. Bundesliga,0.5095,5.1967,0.5141,0.4516,0.7996,0.458,0.1773,-0.2882,1.991,2.1186,1.7215,-0.3196,0.7271,-1.1531,0.3979,0.0432,0.0,-0.1816,0.7271,-0.5121,0.4222,1.6978,0.0,1.04
9140,Luca-Milan Zander,0,Werder Bremen,1. Bundesliga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.6123,-0.7472,-0.6672,-0.9506,-0.8806,-1.0615,-0.7296,-0.9267,2.6684,0.0151,0.6749,0.0,0.0288,-0.9267,-0.9779,-1.3986,-1.0382,0.0,-0.9172
22824,Sebastian Rode,0,Bayern Munich,1. Bundesliga,0.6084,0.7606,0.46,0.14,0.4814,1.9681,2.1415,2.0886,-0.2454,0.066,1.7359,0.1202,-0.4719,-0.6643,0.5774,0.1539,0.0,0.1941,-0.4719,1.2242,0.9932,-0.5063,0.0,-0.4847
108336,Júnior Enrique Díaz Campbell,0,Darmstadt 98,1. Bundesliga,-0.4794,-0.4748,-0.469,-0.5221,-0.5368,-0.7156,-0.8625,-0.7643,-0.6838,-0.8806,-1.4969,0.4854,-0.0584,0.5799,-0.2215,-0.3281,0.0,0.0739,-0.0584,-1.2002,-1.3986,-0.238,0.0,-0.0522
4279,Konstantinos Stafylidis,Left Back,Augsburg,1. Bundesliga,0.1634,0.2552,0.2436,0.2958,-0.4096,0.7011,0.4549,0.6665,-0.2835,-0.0404,0.0226,0.873,0.7064,1.0353,-0.3143,-0.2369,0.0,0.4044,0.7064,-0.2368,0.8437,0.2124,0.0,0.4609
8670,Timothy Chandler,Left Midfield,Eintracht Frankfurt,1. Bundesliga,-0.4794,-0.4748,-0.5952,-0.23,-0.6005,-0.0109,-0.3085,-0.338,-0.5503,-0.7423,-0.5323,0.3289,0.6444,1.102,-0.3024,0.0692,0.0,0.2742,0.6444,-0.9779,-0.8006,0.5574,0.0,0.5049
20415,Sebastian Boenisch,0,Bayer Leverkusen,1. Bundesliga,0.2128,-0.4748,0.0722,-0.4442,-0.4096,0.9501,0.443,0.4168,-0.4169,-0.1361,-0.144,0.5078,-0.0584,1.0242,-0.476,0.1799,0.0,0.4846,-0.0584,-0.8297,1.0919,-0.238,0.0,-0.2062
20485,Almog Cohen,0,Ingolstadt,1. Bundesliga,-0.4794,0.1429,0.3338,-0.2884,-0.0277,-0.6315,-0.6895,-0.7427,-0.5376,-0.5296,-0.8957,1.4545,0.6444,0.5354,0.9198,0.7596,0.0,1.5615,0.6444,-0.6179,0.0963,-0.0799,0.0,-0.0596
10281,André Schürrle,Left Wing,Wolfsburg,1. Bundesliga,1.6468,0.3113,1.9662,1.9512,1.3724,-0.3136,-0.267,-0.4383,1.2731,0.8317,0.4186,-0.4911,-0.4305,-0.5199,0.0745,-0.1131,0.0,-0.417,-0.4305,0.1655,-0.0263,-0.0799,0.0,-0.2355
9262,Philip Heise,0,VfB Stuttgart,1. Bundesliga,-0.4794,-0.4748,0.6855,0.4516,-0.0277,0.962,0.7896,0.8833,0.5678,-0.2425,0.5109,-0.0289,-0.9267,0.18,0.8081,-0.2239,0.0,-0.1966,-0.9267,0.1126,-0.6511,-1.0382,0.0,-0.9172
34558,Sereso Geoffroy Gonzaroua Dié,Left Defensive Midfield,VfB Stuttgart,1. Bundesliga,-0.2322,0.3675,-0.2705,-0.5221,-0.5368,0.5196,0.6511,0.8135,0.93,1.1721,0.7547,0.8358,0.8098,0.2133,0.6107,-0.5234,0.0,0.159,0.8098,0.8536,0.5448,0.3178,0.0,0.7468
10896,Marc Stendera,Left Midfield,Eintracht Frankfurt,1. Bundesliga,-0.0344,0.0306,0.6134,0.7438,-0.0914,0.5355,0.3783,0.2658,0.7013,1.087,0.7963,1.2532,1.3472,0.1133,2.0778,0.4014,0.0,1.1508,1.3472,-0.0568,0.7301,0.4568,0.0,0.5049
40468,Cleber Janderson Pereira Reis,Right Center Back,Hamburger SV,1. Bundesliga,-0.1827,-0.4748,-0.1623,0.1206,-0.155,0.4686,0.4585,0.75,-0.2517,0.0979,0.1263,1.1861,0.9751,0.5465,-0.1656,0.473,0.0,1.1608,0.9751,0.3772,1.0919,0.2459,0.0,0.263
8676,Danny Vieira da Costa,0,Ingolstadt,1. Bundesliga,-0.4794,0.4798,-0.6313,-0.6,-0.5368,0.5507,0.2173,0.1655,0.3455,0.2042,-0.4256,1.119,0.1276,0.3577,0.6178,-0.0806,0.0,0.69,0.1276,-0.6073,0.0963,-0.3051,0.0,-0.1329
24244,Uffe Manich Bech,Right Midfield,Hannover 96,1. Bundesliga,0.1634,0.2552,0.1353,0.3153,0.1632,-0.746,-0.7458,-1.0695,0.3137,-0.1787,-0.3234,-0.0886,-0.6579,-0.8643,1.0875,1.4955,0.0,1.0907,-0.6579,-0.4485,-0.403,-0.6692,0.0,-0.7413
8570,Niklas Stark,0,Hertha Berlin,1. Bundesliga,0.1634,-0.4748,-0.1352,-0.23,-0.155,0.7494,0.9492,1.2567,-0.671,-0.5403,0.4912,-0.6625,-0.5339,0.1133,-0.2596,0.6879,0.0,0.0839,-0.5339,1.1183,0.7361,-0.0799,0.0,-0.5214
30439,Tolga Ciğerci,0,Hertha Berlin,1. Bundesliga,-0.4794,0.4798,0.9561,0.8216,0.0996,1.2402,1.2571,1.1467,0.5488,0.5127,1.2567,0.4556,0.5204,0.5021,1.0863,0.4209,0.0,0.6298,0.5204,0.716,0.2637,0.3322,0.0,0.1897
8322,André Hahn,Right Center Forward,Borussia Mönchengladbach,1. Bundesliga,4.3168,-0.4748,1.9121,3.0612,2.327,-0.4573,-0.7802,-0.9458,-0.023,-0.4977,-0.3211,0.2618,0.0863,-0.4755,0.9198,2.6352,0.0,2.2027,0.0863,-1.6554,-0.6511,0.0255,0.0,-0.4627
8395,Håvard Nordtveit,Right Defensive Midfield,Borussia Mönchengladbach,1. Bundesliga,0.2623,-0.2502,-0.2074,-0.1521,-0.4732,1.6939,1.726,1.9793,-0.7409,-0.6466,1.2211,-0.5209,-0.3272,0.0244,-0.3143,0.5512,0.0,0.0739,-0.3272,0.8642,0.5956,0.198,0.0,-0.3088
26359,Santiago García,Left Back,Werder Bremen,1. Bundesliga,-0.4794,0.1429,-0.478,-0.6389,-0.4732,0.5527,0.2469,0.3622,-0.1628,-0.0617,-0.3052,0.6196,-0.0998,1.202,-0.1514,0.1604,0.0,0.5397,-0.0998,-0.5226,0.4491,-0.3147,0.0,-0.2575
20499,Martin Stranzl,Right Center Back,Borussia Mönchengladbach,1. Bundesliga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,1.7171,1.8891,2.2676,-0.9506,-0.8806,0.816,-0.1407,-0.9267,-0.5421,-0.7173,-0.289,0.0,-0.3219,-0.9267,1.1924,-1.3986,-1.0382,0.0,-0.9172
23499,Jaroslav Drobný,Goalkeeper,Hamburger SV,1. Bundesliga,-0.4794,0.1429,-0.938,-0.7168,-0.6641,-0.395,-0.8006,-0.4689,-0.8172,-0.6573,-1.2281,-1.3707,-0.9267,-1.1531,-1.8254,-1.0054,0.0,-1.6943,-0.9267,-1.9307,1.5912,-1.0382,0.0,-0.9172
23702,Tom Mickel,0,Hamburger SV,1. Bundesliga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-1.0163,-0.9328,-0.6833,-0.9506,-0.8806,-1.7687,-1.3707,-0.9267,-1.1531,-1.8254,-1.0054,0.0,-1.6943,-0.9267,-0.3003,-1.3986,-1.0382,0.0,-0.9172
10435,Łukasz Załuska,0,Darmstadt 98,1. Bundesliga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.4864,-0.6516,-0.2818,-0.9506,-0.8806,-1.163,-1.3707,-0.9267,-1.1531,-1.8254,-1.0054,0.0,-1.6943,-0.9267,-0.9567,-1.3986,-1.0382,0.0,-0.9172
9216,Slobodan Medojević,Left Center Midfield,Eintracht Frankfurt,1. Bundesliga,0.2623,0.3675,-0.6674,-0.4247,-0.4096,-0.1116,-0.0231,-0.0923,-0.5694,-0.2425,-0.2053,-0.0364,-0.6166,0.3466,0.5204,0.1604,0.0,0.1039,-0.6166,0.4513,1.5912,-0.6405,0.0,-0.6093
23268,Alexander Meier,Center Attacking Midfield,Eintracht Frankfurt,1. Bundesliga,2.6357,-0.1941,1.4431,1.8538,1.5633,-0.9196,-0.9272,-0.9651,-0.5503,-0.4871,-1.2932,-1.0949,-0.6993,-0.631,-0.3713,1.0917,0.0,0.0989,-0.6993,-0.7238,0.3444,0.3322,0.0,-0.7046
11286,Dominik Maroh,0,FC Köln,1. Bundesliga,-0.0838,-0.4748,-0.2525,-0.3079,-0.2823,0.6567,0.8775,1.2736,-0.9252,-0.8806,0.3133,0.1127,-0.4926,0.1688,-0.3689,0.2906,0.0,0.2993,-0.4926,1.1606,-1.3986,-0.5303,0.0,-0.5287
38172,Toni Šunjić,Right Center Back,VfB Stuttgart,1. Bundesliga,-0.1333,-0.4748,-0.5231,-0.4637,-0.3459,-0.3725,-0.2361,-0.1011,-0.7854,-0.6041,-0.8836,0.1425,-0.1205,0.6576,-0.4581,0.8247,0.0,0.73,-0.1205,0.5254,1.5912,-0.1086,0.0,-0.3234
8571,Vedad Ibišević,Right Center Forward,Hertha Berlin,1. Bundesliga,1.5973,0.4798,1.3529,1.9512,1.9451,-1.0335,-0.9855,-1.1803,-0.0802,-0.2212,-0.8481,-0.9682,-0.4926,-0.9198,0.2112,2.9218,0.0,1.5966,-0.4926,-0.5438,-0.0382,0.8066,0.0,-0.6826
4600,Diego Orlando Benaglio,Goalkeeper,Wolfsburg,1. Bundesliga,-0.4794,-0.4748,-0.938,-0.7168,-0.6641,-0.2943,-0.1363,0.208,-0.9506,-0.8806,-0.7845,-1.3707,-0.9267,-1.1531,-1.8135,-1.0054,0.0,-1.6943,-0.9267,0.6525,-1.3986,-1.0382,0.0,-0.9172
24919,Sebastian Jung,0,Wolfsburg,1. Bundesliga,-0.4794,0.4798,-0.3156,-0.3858,0.2268,1.6541,1.5256,1.6525,0.0342,0.3957,0.969,0.4258,-0.2238,-0.3866,0.3218,0.0041,0.0,0.2892,-0.2238,0.4831,0.9274,-0.353,0.0,-0.2795
12294,Andre Hoffmann,0,Hannover 96,1. Bundesliga,-0.4794,-0.4748,-0.3066,-0.3858,-0.5368,1.0031,0.9696,1.023,-0.3979,-0.3276,0.2535,0.5823,0.1483,0.4021,0.8949,0.2451,0.0,0.5798,0.1483,0.5149,0.3953,-0.0799,0.0,-0.0742
11397,Suat Serdar,0,FSV Mainz 05,1. Bundesliga,-0.4794,-0.4748,0.2526,-0.7168,-0.4096,-0.2241,-0.1018,-0.1822,0.7203,1.4486,0.5571,0.9178,0.8925,-0.1755,2.1373,0.994,0.0,1.3812,0.8925,0.536,1.0919,0.3322,0.0,0.131
15847,Alexander Hack,0,FSV Mainz 05,1. Bundesliga,-0.4794,0.3113,-0.6764,-0.7168,-0.5368,0.9137,0.9752,1.2896,-0.3153,0.0341,0.5677,0.1202,-0.3272,1.5464,-0.602,0.1083,0.0,0.164,-0.3272,0.7478,1.1636,-0.353,0.0,-0.3528
18399,Gaëtan Bussmann,0,FSV Mainz 05,1. Bundesliga,-0.0838,-0.4748,-0.4509,-0.561,-0.4732,0.5117,0.1281,0.208,-0.7092,-0.5509,-0.6012,0.8581,0.3343,0.6354,0.4383,0.0432,0.0,0.6148,0.3343,-0.7979,0.9932,-0.0559,0.0,0.0577
